normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.0,0.0,1.0,0.8823529411764705,0.84,0.0,0.8421052631578948,0.7142857142857143,0.2857142857142857,0.23076923076923078
0.0,0.30769230769230765,0.4000000000000001,0.2352941176470588,1.0,1.0,0.631578947368421,0.8571428571428571,0.9047619047619049,0.46153846153846156
0.3125,0.7692307692307693,0.20000000000000004,0.5882352941176471,1.0,1.0,0.26315789473684215,0.8571428571428571,0.6666666666666667,0.0
0.0,0.38461538461538464,0.4000000000000001,0.8235294117647057,0.64,0.0,0.5263157894736843,0.0,0.9047619047619049,0.8461538461538461
0.375,0.30769230769230765,0.0,0.5294117647058822,0.23999999999999996,1.0,0.4210526315789474,0.7142857142857143,0.6190476190476191,0.38461538461538464
0.25,0.03846153846153846,0.4000000000000001,0.0588235294117647,0.11999999999999998,1.0,0.3157894736842105,0.28571428571428575,1.0,0.7692307692307693
0.8749999999999999,0.9615384615384613,0.20000000000000004,0.5294117647058822,0.4,1.0,0.7894736842105262,1.0,0.33333333333333337,0.15384615384615385
0.6875,0.6923076923076923,0.6,0.8235294117647057,0.04,0.0,0.5789473684210527,0.0,0.2857142857142857,0.15384615384615385
0.25,0.34615384615384615,0.4000000000000001,0.2352941176470588,0.88,1.0,0.631578947368421,0.8571428571428571,0.0,0.9230769230769231
0.125,0.9615384615384613,1.0,0.7058823529411764,0.04,1.0,0.5789473684210527,0.42857142857142855,0.2857142857142857,0.0
0.75,0.5769230769230768,0.8000000000000002,0.41176470588235287,0.44,1.0,0.47368421052631576,0.7142857142857143,0.0,0.7692307692307693
0.625,0.9230769230769229,0.4000000000000001,0.4705882352941176,0.04,1.0,0.15789473684210525,0.5714285714285715,0.5714285714285714,0.0
0.25,0.6153846153846153,0.0,0.6470588235294117,1.0,0.0,0.368421052631579,0.7142857142857143,0.38095238095238093,0.0
0.3125,0.2692307692307692,0.8000000000000002,0.1176470588235294,0.9199999999999999,0.0,0.631578947368421,1.0,0.8571428571428571,0.15384615384615385
0.625,0.8076923076923076,0.20000000000000004,1.0,0.23999999999999996,0.0,0.10526315789473685,0.8571428571428571,0.9523809523809526,0.07692307692307693
1.0,0.30769230769230765,0.6,0.1764705882352941,0.88,1.0,0.15789473684210525,0.8571428571428571,0.5238095238095238,0.23076923076923078
0.8125,0.38461538461538464,0.8000000000000002,1.0,0.9599999999999999,1.0,0.26315789473684215,0.8571428571428571,0.23809523809523814,0.7692307692307693
1.0,0.6923076923076923,0.20000000000000004,0.5882352941176471,0.6,0.0,0.5789473684210527,0.5714285714285715,0.8095238095238095,0.8461538461538461
0.43749999999999994,0.7307692307692307,0.8000000000000002,0.2352941176470588,0.84,0.0,1.0,0.42857142857142855,0.23809523809523814,0.0
0.3125,0.07692307692307691,0.8000000000000002,0.7058823529411764,0.7199999999999999,0.0,0.10526315789473685,0.28571428571428575,0.0,0.6153846153846154
0.125,0.0,0.4000000000000001,0.29411764705882354,0.64,0.0,0.8947368421052633,0.42857142857142855,0.047619047619047616,0.9230769230769231
0.5625,0.38461538461538464,0.4000000000000001,0.1764705882352941,0.88,1.0,0.2105263157894737,0.7142857142857143,0.8571428571428571,0.6153846153846154
0.5625,0.5,0.6,0.1764705882352941,0.84,0.0,0.0,1.0,0.8095238095238095,0.6923076923076922
0.25,0.0,0.20000000000000004,0.6470588235294117,0.52,0.0,0.9473684210526315,0.42857142857142855,0.38095238095238093,0.23076923076923078
0.75,0.7307692307692307,0.8000000000000002,0.6470588235294117,0.6799999999999999,0.0,0.368421052631579,0.14285714285714288,0.9523809523809526,0.7692307692307693
0.375,0.23076923076923073,0.0,0.7058823529411764,0.5599999999999999,1.0,0.8421052631578948,0.5714285714285715,0.23809523809523814,0.5384615384615384
0.5,0.6538461538461537,1.0,0.5294117647058822,0.35999999999999993,0.0,0.3157894736842105,0.5714285714285715,0.6190476190476191,0.15384615384615385
0.9375,0.6538461538461537,0.6,1.0,0.6799999999999999,0.0,0.4210526315789474,0.7142857142857143,0.19047619047619047,0.07692307692307693
0.3125,0.2692307692307692,0.20000000000000004,0.8823529411764705,0.11999999999999998,1.0,1.0,0.14285714285714288,1.0,1.0
0.0625,0.9230769230769229,0.6,0.6470588235294117,0.27999999999999997,1.0,0.7894736842105262,0.14285714285714288,0.14285714285714285,0.8461538461538461
0.5,0.5384615384615384,1.0,0.8235294117647057,0.4799999999999999,0.0,0.5789473684210527,0.5714285714285715,0.4761904761904763,0.5384615384615384
1.0,0.6923076923076923,0.0,0.5294117647058822,0.6,0.0,0.5263157894736843,0.7142857142857143,0.047619047619047616,0.0
0.43749999999999994,0.7692307692307693,0.6,0.1764705882352941,0.2,0.0,0.8421052631578948,0.0,0.7142857142857143,0.7692307692307693
0.8125,0.9230769230769229,1.0,0.7647058823529411,0.5599999999999999,1.0,0.736842105263158,0.28571428571428575,0.2857142857142857,0.5384615384615384
0.8749999999999999,0.11538461538461536,1.0,0.5882352941176471,0.44,0.0,0.2105263157894737,0.42857142857142855,0.0,0.9230769230769231
1.0,0.5769230769230768,0.4000000000000001,0.6470588235294117,0.5599999999999999,0.0,0.5263157894736843,0.7142857142857143,0.33333333333333337,0.46153846153846156
0.5,0.23076923076923073,1.0,0.9411764705882352,0.64,0.0,0.368421052631579,0.5714285714285715,0.42857142857142855,0.15384615384615385
0.5,0.7307692307692307,0.8000000000000002,1.0,0.52,1.0,0.8421052631578948,0.14285714285714288,0.0,0.38461538461538464
0.25,0.5384615384615384,0.4000000000000001,0.3529411764705882,0.64,1.0,0.47368421052631576,0.5714285714285715,0.23809523809523814,0.15384615384615385
0.75,0.03846153846153846,0.20000000000000004,0.8235294117647057,0.32,0.0,0.9473684210526315,0.5714285714285715,0.8095238095238095,0.8461538461538461
0.25,1.0,0.0,0.1764705882352941,0.4799999999999999,0.0,0.4210526315789474,0.7142857142857143,0.23809523809523814,0.38461538461538464
0.0625,0.423076923076923,0.0,0.1176470588235294,0.35999999999999993,0.0,0.736842105263158,0.14285714285714288,0.6190476190476191,0.6923076923076922
0.3125,0.9615384615384613,0.20000000000000004,0.8235294117647057,0.9199999999999999,0.0,0.368421052631579,0.8571428571428571,0.33333333333333337,0.8461538461538461
0.5625,0.03846153846153846,0.6,0.5882352941176471,1.0,0.0,0.10526315789473685,0.28571428571428575,0.9047619047619049,0.9230769230769231
1.0,0.46153846153846145,0.0,0.0,0.52,0.0,0.47368421052631576,0.8571428571428571,0.14285714285714285,0.46153846153846156
0.8749999999999999,0.423076923076923,0.8000000000000002,0.0,1.0,1.0,0.052631578947368425,0.7142857142857143,0.6190476190476191,0.0
0.75,0.846153846153846,0.4000000000000001,0.1764705882352941,0.04,1.0,0.631578947368421,0.7142857142857143,0.7619047619047619,0.6923076923076922
0.625,0.7307692307692307,1.0,1.0,0.0,1.0,0.26315789473684215,0.42857142857142855,0.19047619047619047,0.6153846153846154
0.3125,0.7307692307692307,1.0,0.3529411764705882,0.4,0.0,0.15789473684210525,0.28571428571428575,0.7142857142857143,0.3076923076923077
0.25,0.7692307692307693,0.8000000000000002,0.6470588235294117,0.35999999999999993,1.0,1.0,0.5714285714285715,0.7619047619047619,0.38461538461538464
0.5625,0.7692307692307693,1.0,0.0588235294117647,0.2,0.0,0.2105263157894737,0.8571428571428571,0.19047619047619047,0.6153846153846154
0.5625,0.46153846153846145,0.8000000000000002,0.7058823529411764,0.4,0.0,0.631578947368421,0.5714285714285715,0.7142857142857143,0.23076923076923078
0.625,0.34615384615384615,0.8000000000000002,0.2352941176470588,0.35999999999999993,1.0,0.3157894736842105,0.42857142857142855,0.7619047619047619,0.23076923076923078
0.0625,0.9615384615384613,0.8000000000000002,0.8235294117647057,0.64,1.0,0.7894736842105262,0.14285714285714288,0.5238095238095238,0.46153846153846156
0.75,0.19230769230769232,1.0,0.1176470588235294,0.64,1.0,0.5789473684210527,0.14285714285714288,0.6190476190476191,1.0
0.8125,0.03846153846153846,0.20000000000000004,0.8823529411764705,0.7199999999999999,1.0,0.7894736842105262,0.0,0.2857142857142857,0.7692307692307693
0.6875,0.15384615384615383,0.6,0.2352941176470588,0.4,1.0,0.4210526315789474,0.28571428571428575,0.4761904761904763,0.5384615384615384
0.75,0.6923076923076923,0.4000000000000001,0.3529411764705882,0.16,1.0,0.10526315789473685,0.8571428571428571,0.8571428571428571,0.0
0.1875,0.38461538461538464,0.8000000000000002,0.3529411764705882,0.04,0.0,0.8947368421052633,0.42857142857142855,0.7619047619047619,0.6153846153846154
0.75,0.9615384615384613,0.6,0.2352941176470588,0.11999999999999998,0.0,0.2105263157894737,0.28571428571428575,0.33333333333333337,0.46153846153846156
0.375,0.8846153846153847,0.4000000000000001,0.1176470588235294,0.64,0.0,0.052631578947368425,0.8571428571428571,0.8571428571428571,0.23076923076923078
0.0,0.8846153846153847,0.20000000000000004,0.3529411764705882,0.7599999999999999,1.0,0.7894736842105262,0.42857142857142855,0.4761904761904763,0.15384615384615385
0.625,0.6923076923076923,0.6,0.41176470588235287,0.64,0.0,0.5789473684210527,0.5714285714285715,0.19047619047619047,1.0
0.8125,0.846153846153846,0.20000000000000004,0.8823529411764705,0.7199999999999999,1.0,0.47368421052631576,0.28571428571428575,0.8571428571428571,0.07692307692307693
0.375,0.6538461538461537,0.6,0.0,0.6799999999999999,1.0,0.10526315789473685,0.14285714285714288,0.9523809523809526,0.15384615384615385
1.0,0.2692307692307692,0.0,0.0,0.7199999999999999,1.0,0.8421052631578948,0.42857142857142855,0.14285714285714285,0.5384615384615384
0.1875,0.6153846153846153,0.20000000000000004,0.0,0.2,0.0,0.7894736842105262,0.5714285714285715,0.33333333333333337,0.8461538461538461
0.1875,0.46153846153846145,0.0,0.6470588235294117,0.04,0.0,0.736842105263158,0.5714285714285715,0.2857142857142857,0.15384615384615385
0.0,0.8846153846153847,0.8000000000000002,1.0,0.23999999999999996,1.0,0.0,1.0,0.8095238095238095,0.3076923076923077
0.43749999999999994,0.34615384615384615,0.8000000000000002,0.5294117647058822,0.16,1.0,1.0,1.0,1.0,1.0
0.125,0.5384615384615384,0.20000000000000004,0.9411764705882352,0.4,1.0,0.8421052631578948,0.5714285714285715,0.6666666666666667,0.6153846153846154
0.9375,0.6538461538461537,0.20000000000000004,0.4705882352941176,0.16,1.0,0.631578947368421,0.0,0.7142857142857143,0.6923076923076922
0.8125,0.07692307692307691,0.8000000000000002,1.0,0.08,0.0,0.6842105263157895,0.5714285714285715,1.0,0.6153846153846154
0.8125,1.0,1.0,0.8823529411764705,0.9599999999999999,0.0,0.6842105263157895,0.42857142857142855,0.33333333333333337,0.07692307692307693
1.0,0.11538461538461536,0.4000000000000001,0.41176470588235287,0.52,1.0,0.052631578947368425,0.5714285714285715,0.09523809523809523,0.3076923076923077
0.8125,0.19230769230769232,0.6,0.5294117647058822,0.9599999999999999,0.0,0.631578947368421,0.42857142857142855,0.2857142857142857,0.8461538461538461
0.6875,0.5384615384615384,0.8000000000000002,0.5294117647058822,0.2,0.0,0.8947368421052633,0.8571428571428571,0.8095238095238095,1.0
0.1875,0.6923076923076923,0.0,0.41176470588235287,0.08,1.0,0.26315789473684215,0.0,0.2857142857142857,0.6153846153846154
0.5625,0.34615384615384615,0.6,0.29411764705882354,0.6,1.0,0.0,0.42857142857142855,0.6666666666666667,0.15384615384615385
0.25,0.7307692307692307,1.0,0.7058823529411764,0.84,1.0,0.368421052631579,0.0,0.8571428571428571,0.6923076923076922
0.0625,0.9230769230769229,0.8000000000000002,0.7647058823529411,0.6799999999999999,0.0,0.368421052631579,0.7142857142857143,0.047619047619047616,0.07692307692307693
0.375,0.0,0.8000000000000002,0.3529411764705882,0.4,1.0,0.5263157894736843,0.14285714285714288,0.6190476190476191,0.5384615384615384
0.8125,0.23076923076923073,0.4000000000000001,0.3529411764705882,0.08,0.0,0.2105263157894737,0.8571428571428571,0.2857142857142857,0.7692307692307693
0.1875,0.5384615384615384,0.0,0.0588235294117647,0.9599999999999999,1.0,0.2105263157894737,0.42857142857142855,0.047619047619047616,0.23076923076923078
0.375,0.9615384615384613,1.0,0.7647058823529411,0.84,0.0,0.736842105263158,0.28571428571428575,0.4761904761904763,1.0
0.125,0.15384615384615383,0.6,0.0,0.08,1.0,0.368421052631579,0.7142857142857143,0.0,1.0
0.25,0.30769230769230765,0.0,0.0,0.84,1.0,0.10526315789473685,1.0,0.8571428571428571,0.7692307692307693
0.0625,0.8076923076923076,0.0,0.7647058823529411,0.7199999999999999,0.0,0.8421052631578948,0.7142857142857143,0.8095238095238095,0.7692307692307693
0.125,0.9615384615384613,0.6,0.9411764705882352,0.64,1.0,0.9473684210526315,0.0,0.19047619047619047,0.23076923076923078
0.43749999999999994,0.846153846153846,0.20000000000000004,0.3529411764705882,0.32,1.0,0.5263157894736843,0.0,0.6190476190476191,0.38461538461538464
0.6875,0.6538461538461537,0.6,0.0,1.0,1.0,0.368421052631579,1.0,0.38095238095238093,0.07692307692307693
0.43749999999999994,0.5769230769230768,0.0,0.41176470588235287,0.4,1.0,0.10526315789473685,0.8571428571428571,0.7619047619047619,0.7692307692307693
0.0625,0.6153846153846153,0.4000000000000001,0.5882352941176471,0.04,0.0,0.8421052631578948,1.0,0.9047619047619049,0.6923076923076922
0.0,0.9230769230769229,0.0,0.7058823529411764,0.6799999999999999,1.0,0.9473684210526315,1.0,0.19047619047619047,0.0
0.8749999999999999,0.6923076923076923,1.0,0.3529411764705882,0.9199999999999999,0.0,0.5789473684210527,0.42857142857142855,0.6666666666666667,0.3076923076923077
0.8749999999999999,0.5,0.8000000000000002,0.2352941176470588,0.11999999999999998,0.0,0.368421052631579,0.7142857142857143,0.09523809523809523,0.5384615384615384
0.625,0.9615384615384613,0.20000000000000004,0.41176470588235287,0.16,0.0,0.47368421052631576,0.8571428571428571,0.7142857142857143,0.6923076923076922
0.3125,0.38461538461538464,0.6,0.2352941176470588,0.4,0.0,0.3157894736842105,0.42857142857142855,0.19047619047619047,0.6923076923076922
0.8749999999999999,0.7692307692307693,1.0,0.1764705882352941,0.7599999999999999,0.0,0.10526315789473685,0.14285714285714288,0.33333333333333337,0.07692307692307693
0.5,0.6153846153846153,0.6,0.8235294117647057,0.9599999999999999,0.0,0.2105263157894737,0.8571428571428571,0.38095238095238093,0.9230769230769231
0.5625,0.8846153846153847,1.0,0.0,0.4,1.0,1.0,0.7142857142857143,0.2857142857142857,0.9230769230769231
0.9375,0.0,0.8000000000000002,0.41176470588235287,0.27999999999999997,1.0,0.15789473684210525,0.7142857142857143,0.047619047619047616,0.3076923076923077
0.0,0.23076923076923073,1.0,0.4705882352941176,0.64,0.0,0.736842105263158,0.28571428571428575,0.19047619047619047,0.3076923076923077
0.0625,0.46153846153846145,0.8000000000000002,0.1764705882352941,0.04,1.0,0.5789473684210527,0.14285714285714288,0.09523809523809523,0.46153846153846156
0.9375,1.0,1.0,0.1764705882352941,0.7199999999999999,1.0,0.5263157894736843,0.42857142857142855,0.19047619047619047,0.38461538461538464
0.43749999999999994,0.2692307692307692,0.6,0.29411764705882354,0.32,0.0,0.15789473684210525,0.28571428571428575,0.9047619047619049,0.7692307692307693
0.43749999999999994,0.38461538461538464,0.8000000000000002,0.2352941176470588,0.6799999999999999,1.0,0.052631578947368425,0.0,0.6190476190476191,0.7692307692307693
0.0,0.9615384615384613,0.4000000000000001,0.29411764705882354,0.08,1.0,0.7894736842105262,0.14285714285714288,0.2857142857142857,0.6153846153846154
0.8749999999999999,0.6538461538461537,0.20000000000000004,0.4705882352941176,1.0,0.0,0.5263157894736843,0.7142857142857143,0.14285714285714285,0.6153846153846154
0.5,0.423076923076923,0.6,0.8235294117647057,0.64,0.0,0.5789473684210527,0.7142857142857143,0.14285714285714285,1.0
0.8125,0.07692307692307691,0.20000000000000004,0.1764705882352941,0.7199999999999999,1.0,0.631578947368421,0.5714285714285715,0.19047619047619047,0.15384615384615385
0.43749999999999994,0.2692307692307692,1.0,0.0588235294117647,0.6,0.0,0.10526315789473685,0.14285714285714288,0.8571428571428571,1.0
0.375,0.6538461538461537,0.4000000000000001,0.8823529411764705,0.84,1.0,0.368421052631579,0.42857142857142855,0.2857142857142857,0.38461538461538464
0.375,0.38461538461538464,0.6,0.9411764705882352,0.04,0.0,0.15789473684210525,0.42857142857142855,0.14285714285714285,0.23076923076923078
0.625,0.8846153846153847,0.20000000000000004,0.9411764705882352,0.7199999999999999,0.0,0.736842105263158,0.14285714285714288,0.7619047619047619,0.9230769230769231
0.1875,0.19230769230769232,1.0,0.7058823529411764,0.7599999999999999,1.0,0.5789473684210527,0.42857142857142855,0.33333333333333337,0.8461538461538461
0.8125,0.7692307692307693,0.4000000000000001,0.8235294117647057,0.35999999999999993,0.0,0.2105263157894737,1.0,0.5238095238095238,0.9230769230769231
0.25,0.19230769230769232,0.6,0.4705882352941176,0.6799999999999999,0.0,0.47368421052631576,0.7142857142857143,0.19047619047619047,1.0
0.0,0.34615384615384615,1.0,0.1176470588235294,0.6799999999999999,0.0,0.8947368421052633,0.5714285714285715,0.8571428571428571,0.0
0.5625,0.9230769230769229,0.0,0.7058823529411764,0.4,1.0,0.6842105263157895,0.14285714285714288,0.9047619047619049,0.8461538461538461
0.9375,0.8076923076923076,0.20000000000000004,0.5294117647058822,0.9599999999999999,0.0,1.0,0.7142857142857143,1.0,0.23076923076923078
0.375,0.15384615384615383,0.0,0.5294117647058822,0.44,1.0,0.052631578947368425,0.14285714285714288,0.7142857142857143,0.3076923076923077
0.5625,0.46153846153846145,0.20000000000000004,0.5882352941176471,0.16,1.0,0.9473684210526315,0.42857142857142855,0.33333333333333337,0.9230769230769231
0.125,0.846153846153846,0.8000000000000002,0.5294117647058822,0.44,1.0,0.8947368421052633,0.7142857142857143,1.0,0.0
1.0,0.846153846153846,0.20000000000000004,0.2352941176470588,0.0,0.0,0.47368421052631576,0.28571428571428575,0.33333333333333337,0.9230769230769231
0.5625,0.6538461538461537,0.6,0.8823529411764705,0.64,0.0,0.736842105263158,0.5714285714285715,0.38095238095238093,0.15384615384615385
0.0625,0.423076923076923,0.0,0.29411764705882354,0.7599999999999999,0.0,0.368421052631579,0.42857142857142855,0.42857142857142855,0.6153846153846154
0.625,0.0,0.6,0.9411764705882352,0.04,0.0,0.2105263157894737,0.42857142857142855,0.9523809523809526,0.7692307692307693
0.625,0.30769230769230765,0.4000000000000001,0.5882352941176471,0.2,0.0,0.47368421052631576,0.5714285714285715,0.5714285714285714,0.8461538461538461
0.75,0.5,0.20000000000000004,0.1176470588235294,0.9199999999999999,0.0,0.6842105263157895,0.28571428571428575,0.23809523809523814,0.7692307692307693
0.25,0.34615384615384615,0.8000000000000002,0.7647058823529411,0.35999999999999993,1.0,0.0,1.0,0.38095238095238093,0.46153846153846156
1.0,0.6538461538461537,0.8000000000000002,0.5294117647058822,0.32,1.0,0.15789473684210525,1.0,0.6666666666666667,0.07692307692307693
0.5,0.5769230769230768,0.0,1.0,0.16,1.0,0.736842105263158,0.14285714285714288,0.8571428571428571,0.6923076923076922
0.0,0.7307692307692307,0.20000000000000004,0.1176470588235294,0.84,1.0,0.6842105263157895,0.42857142857142855,0.33333333333333337,0.9230769230769231
0.5625,0.8076923076923076,0.4000000000000001,0.0588235294117647,0.84,0.0,0.5263157894736843,0.14285714285714288,0.14285714285714285,0.15384615384615385
0.5,0.9615384615384613,0.6,0.8823529411764705,0.88,1.0,0.736842105263158,1.0,0.9047619047619049,0.9230769230769231
0.0,0.5384615384615384,0.20000000000000004,0.8235294117647057,0.6,1.0,0.5263157894736843,0.14285714285714288,0.7619047619047619,0.7692307692307693
0.0625,0.846153846153846,1.0,0.2352941176470588,0.6799999999999999,1.0,0.631578947368421,1.0,0.14285714285714285,0.3076923076923077
0.43749999999999994,0.6923076923076923,0.4000000000000001,0.5294117647058822,0.44,0.0,0.47368421052631576,0.14285714285714288,0.8095238095238095,0.7692307692307693
0.43749999999999994,1.0,1.0,0.6470588235294117,0.32,0.0,0.3157894736842105,0.7142857142857143,0.8095238095238095,0.38461538461538464
0.5625,0.7692307692307693,0.4000000000000001,0.8823529411764705,0.88,1.0,0.6842105263157895,0.5714285714285715,0.6190476190476191,0.07692307692307693
0.625,0.30769230769230765,0.0,0.0588235294117647,0.6799999999999999,1.0,0.9473684210526315,1.0,0.38095238095238093,0.8461538461538461
0.3125,0.5384615384615384,0.0,0.8823529411764705,0.32,0.0,0.5789473684210527,0.7142857142857143,1.0,0.9230769230769231
0.9375,0.38461538461538464,0.0,1.0,0.08,0.0,0.5789473684210527,0.5714285714285715,0.7142857142857143,0.46153846153846156
0.75,0.423076923076923,0.0,0.0588235294117647,1.0,1.0,1.0,0.0,0.9523809523809526,0.15384615384615385
0.1875,0.8076923076923076,0.8000000000000002,1.0,0.4,1.0,0.8947368421052633,1.0,0.23809523809523814,0.9230769230769231
0.0625,0.5384615384615384,0.4000000000000001,0.4705882352941176,0.8,1.0,0.9473684210526315,0.7142857142857143,0.6666666666666667,0.6153846153846154
0.43749999999999994,0.30769230769230765,1.0,0.3529411764705882,0.6,1.0,0.47368421052631576,0.28571428571428575,0.6666666666666667,0.8461538461538461
0.75,0.5384615384615384,1.0,0.5882352941176471,0.4,0.0,0.47368421052631576,0.8571428571428571,0.09523809523809523,0.23076923076923078
0.3125,0.846153846153846,0.8000000000000002,0.5882352941176471,0.27999999999999997,1.0,0.368421052631579,1.0,0.7142857142857143,1.0
1.0,0.6153846153846153,0.20000000000000004,1.0,0.88,0.0,0.368421052631579,0.8571428571428571,0.8095238095238095,0.6153846153846154
0.3125,0.6923076923076923,0.0,0.3529411764705882,0.0,0.0,0.47368421052631576,0.42857142857142855,0.0,0.6923076923076922
0.75,0.5769230769230768,0.6,0.8823529411764705,0.4,1.0,0.0,0.28571428571428575,0.9523809523809526,0.38461538461538464
0.375,0.8076923076923076,0.8000000000000002,0.1764705882352941,0.11999999999999998,0.0,0.3157894736842105,0.8571428571428571,0.9047619047619049,0.07692307692307693
0.625,0.7307692307692307,0.8000000000000002,0.5294117647058822,0.11999999999999998,0.0,0.052631578947368425,0.14285714285714288,0.42857142857142855,0.6153846153846154
0.9375,0.34615384615384615,0.6,0.6470588235294117,0.0,0.0,0.26315789473684215,0.7142857142857143,0.38095238095238093,0.46153846153846156
0.0625,0.30769230769230765,0.4000000000000001,0.1764705882352941,0.44,1.0,0.15789473684210525,0.0,0.6666666666666667,0.46153846153846156
0.9375,0.6538461538461537,0.6,0.2352941176470588,0.4,1.0,0.052631578947368425,0.14285714285714288,0.7619047619047619,0.46153846153846156
0.8125,0.5769230769230768,1.0,0.0,0.35999999999999993,1.0,0.6842105263157895,0.42857142857142855,0.33333333333333337,0.23076923076923078
0.125,0.0,0.4000000000000001,0.7058823529411764,0.23999999999999996,1.0,0.736842105263158,0.7142857142857143,1.0,0.6923076923076922
0.0,0.8846153846153847,0.4000000000000001,1.0,0.4799999999999999,0.0,0.47368421052631576,0.7142857142857143,0.4761904761904763,0.3076923076923077
0.8125,0.423076923076923,0.4000000000000001,0.6470588235294117,0.0,1.0,0.10526315789473685,0.28571428571428575,0.14285714285714285,0.5384615384615384
0.125,0.34615384615384615,0.20000000000000004,0.4705882352941176,0.6,1.0,0.736842105263158,0.0,0.9047619047619049,0.7692307692307693
0.9375,0.34615384615384615,0.8000000000000002,0.7647058823529411,0.52,0.0,0.26315789473684215,1.0,0.7142857142857143,0.23076923076923078
0.5625,0.46153846153846145,0.4000000000000001,0.6470588235294117,0.0,0.0,0.8947368421052633,0.7142857142857143,0.8571428571428571,0.6923076923076922
0.43749999999999994,0.8076923076923076,0.4000000000000001,1.0,0.8,0.0,0.8421052631578948,0.14285714285714288,0.4761904761904763,0.3076923076923077
0.8749999999999999,0.03846153846153846,0.8000000000000002,1.0,0.7599999999999999,0.0,0.052631578947368425,0.14285714285714288,0.7142857142857143,1.0
0.5,0.23076923076923073,1.0,0.8235294117647057,0.7599999999999999,0.0,0.10526315789473685,1.0,0.6666666666666667,0.46153846153846156
0.0,0.19230769230769232,0.4000000000000001,0.29411764705882354,0.8,0.0,0.0,0.7142857142857143,0.6666666666666667,0.6923076923076922
0.8125,0.7307692307692307,0.8000000000000002,0.9411764705882352,0.7199999999999999,0.0,0.5263157894736843,0.5714285714285715,0.8095238095238095,0.7692307692307693
0.0625,0.6538461538461537,1.0,0.0,0.16,1.0,0.8947368421052633,1.0,0.9523809523809526,0.07692307692307693
0.8125,0.30769230769230765,1.0,0.7058823529411764,0.27999999999999997,0.0,0.2105263157894737,0.0,0.9523809523809526,0.6923076923076922
0.0625,0.846153846153846,0.20000000000000004,0.1764705882352941,0.2,0.0,0.0,0.28571428571428575,0.7142857142857143,0.8461538461538461
0.3125,0.6923076923076923,0.20000000000000004,0.29411764705882354,0.84,0.0,0.5263157894736843,0.7142857142857143,0.8571428571428571,0.6153846153846154
0.6875,0.9230769230769229,0.8000000000000002,0.29411764705882354,0.8,1.0,0.052631578947368425,0.5714285714285715,0.42857142857142855,0.8461538461538461
0.1875,0.19230769230769232,0.6,0.41176470588235287,0.4,0.0,0.736842105263158,0.0,0.047619047619047616,0.6153846153846154
0.8125,0.46153846153846145,1.0,0.8235294117647057,0.52,0.0,0.47368421052631576,0.0,0.8095238095238095,0.15384615384615385
1.0,0.23076923076923073,0.20000000000000004,0.4705882352941176,0.5599999999999999,1.0,0.10526315789473685,0.14285714285714288,1.0,0.5384615384615384
0.3125,0.23076923076923073,0.8000000000000002,0.8235294117647057,0.16,0.0,0.736842105263158,0.42857142857142855,0.4761904761904763,0.3076923076923077
0.43749999999999994,0.23076923076923073,0.4000000000000001,0.6470588235294117,0.35999999999999993,1.0,0.6842105263157895,0.0,0.38095238095238093,0.15384615384615385
0.125,0.6923076923076923,0.4000000000000001,0.8235294117647057,0.0,1.0,0.8947368421052633,0.28571428571428575,1.0,0.7692307692307693
0.5,0.846153846153846,0.20000000000000004,0.29411764705882354,0.16,0.0,0.15789473684210525,0.7142857142857143,0.9523809523809526,1.0
0.0,0.9615384615384613,0.0,1.0,1.0,0.0,0.736842105263158,1.0,0.19047619047619047,0.3076923076923077
0.25,0.07692307692307691,0.0,0.8823529411764705,0.2,1.0,0.4210526315789474,0.28571428571428575,0.8095238095238095,0.8461538461538461
0.625,0.9230769230769229,0.6,0.0,0.16,0.0,0.4210526315789474,0.28571428571428575,0.33333333333333337,0.7692307692307693
0.125,0.8846153846153847,0.8000000000000002,0.7647058823529411,0.08,0.0,0.6842105263157895,0.0,0.6666666666666667,1.0
0.6875,0.6538461538461537,0.0,0.9411764705882352,0.44,1.0,0.052631578947368425,0.42857142857142855,0.0,0.6153846153846154
0.8749999999999999,0.11538461538461536,0.8000000000000002,0.8235294117647057,0.6799999999999999,1.0,0.736842105263158,0.0,0.19047619047619047,0.9230769230769231
0.25,0.34615384615384615,0.0,0.7058823529411764,0.9599999999999999,0.0,0.7894736842105262,0.5714285714285715,0.19047619047619047,0.15384615384615385
0.25,0.846153846153846,0.6,0.3529411764705882,0.9199999999999999,1.0,0.8421052631578948,0.7142857142857143,0.9047619047619049,0.3076923076923077
0.3125,0.2692307692307692,1.0,0.41176470588235287,0.23999999999999996,1.0,0.052631578947368425,1.0,0.42857142857142855,0.9230769230769231
0.9375,0.423076923076923,0.6,0.9411764705882352,0.6799999999999999,1.0,0.7894736842105262,0.7142857142857143,0.5238095238095238,0.9230769230769231
0.375,0.6923076923076923,0.4000000000000001,0.7058823529411764,0.35999999999999993,0.0,0.736842105263158,0.14285714285714288,0.38095238095238093,0.9230769230769231
