Latitude,Longitude,normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.21052631578947367,0.6842105263157895,0.3125,0.8076923076923076,0.0,0.23529411764705882,0.32,0.0,0.6842105263157895,0.7142857142857143,0.8095238095238096,0.6923076923076922
0.21052631578947367,0.7368421052631579,0.625,0.3076923076923077,0.4000000000000001,0.17647058823529407,0.84,0.0,0.8947368421052633,0.5714285714285714,0.09523809523809525,0.846153846153846
0.21052631578947367,0.7894736842105263,0.75,0.07692307692307693,0.8000000000000002,0.23529411764705882,0.96,0.0,0.3157894736842105,0.14285714285714285,0.4761904761904762,0.6923076923076922
0.21052631578947367,0.8421052631578947,0.75,0.0,0.20000000000000004,0.23529411764705882,0.4,0.0,0.052631578947368425,0.5714285714285714,0.5238095238095238,0.07692307692307691
0.21052631578947367,0.8947368421052632,0.625,0.3461538461538461,0.4000000000000001,0.6470588235294117,0.0,1.0,0.5263157894736843,0.8571428571428571,1.0,0.9230769230769229
0.21052631578947367,0.9473684210526315,0.9374999999999999,0.3076923076923077,0.4000000000000001,0.23529411764705882,0.6,1.0,0.5263157894736843,0.0,0.6666666666666667,0.0
0.21052631578947367,1.0,0.125,0.6923076923076922,0.0,0.6470588235294117,0.48,0.0,1.0,0.0,0.2380952380952381,0.9230769230769229
0.15789473684210525,0.0,0.0625,0.5,0.4000000000000001,0.7058823529411763,0.92,0.0,0.6842105263157895,0.14285714285714285,0.04761904761904762,0.7692307692307692
0.15789473684210525,0.05263157894736842,0.3125,0.5,0.8000000000000002,0.47058823529411764,0.32,1.0,0.5263157894736843,0.8571428571428571,0.380952380952381,0.6923076923076922
0.15789473684210525,0.10526315789473684,0.75,0.11538461538461538,0.6,0.17647058823529407,0.76,1.0,0.9473684210526316,0.5714285714285714,0.2380952380952381,0.0
0.15789473684210525,0.15789473684210525,0.625,1.0,0.6,0.6470588235294117,0.4,0.0,0.7894736842105264,0.42857142857142855,0.9047619047619049,0.846153846153846
0.15789473684210525,0.21052631578947367,0.0625,0.07692307692307693,0.20000000000000004,0.5294117647058822,0.68,0.0,0.0,0.7142857142857143,0.6666666666666667,0.30769230769230765
0.15789473684210525,0.2631578947368421,0.43749999999999994,0.6153846153846154,1.0,0.8823529411764705,0.48,1.0,0.2105263157894737,0.8571428571428571,0.380952380952381,0.5384615384615384
0.15789473684210525,0.3157894736842105,0.8125,0.3076923076923077,0.20000000000000004,0.8823529411764705,0.88,0.0,0.15789473684210525,0.0,1.0,0.0
0.15789473684210525,0.3684210526315789,0.125,0.4615384615384615,0.6,0.8823529411764705,0.68,1.0,0.4736842105263158,0.7142857142857143,0.8095238095238096,0.846153846153846
0.15789473684210525,0.42105263157894735,0.5,0.11538461538461538,1.0,0.47058823529411764,1.0,1.0,0.4210526315789474,0.2857142857142857,0.28571428571428575,0.6923076923076922
0.15789473684210525,0.47368421052631576,0.9374999999999999,0.38461538461538464,0.8000000000000002,0.11764705882352941,0.0,1.0,1.0,0.14285714285714285,0.5714285714285715,0.6923076923076922
0.15789473684210525,0.5263157894736842,0.125,0.38461538461538464,0.20000000000000004,0.35294117647058815,0.64,1.0,0.8947368421052633,0.0,1.0,1.0
0.15789473684210525,0.5789473684210527,1.0,0.423076923076923,0.6,0.8235294117647057,0.96,0.0,0.6842105263157895,0.8571428571428571,0.8095238095238096,0.6923076923076922
0.15789473684210525,0.631578947368421,0.125,0.38461538461538464,0.0,0.8235294117647057,1.0,0.0,0.6842105263157895,0.14285714285714285,0.380952380952381,0.46153846153846145
0.15789473684210525,0.6842105263157895,0.375,0.5,0.8000000000000002,0.17647058823529407,0.32,0.0,0.3157894736842105,0.8571428571428571,0.7142857142857143,0.9230769230769229
0.15789473684210525,0.7368421052631579,0.6874999999999999,1.0,0.8000000000000002,0.41176470588235287,0.96,0.0,0.26315789473684215,1.0,0.761904761904762,0.6153846153846153
0.15789473684210525,0.7894736842105263,0.8749999999999999,0.3076923076923077,0.8000000000000002,0.23529411764705882,0.84,1.0,0.15789473684210525,0.14285714285714285,0.2380952380952381,1.0
0.15789473684210525,0.8421052631578947,0.1875,0.38461538461538464,0.4000000000000001,0.35294117647058815,0.5599999999999999,0.0,0.3157894736842105,0.8571428571428571,0.9047619047619049,0.07692307692307691
0.15789473684210525,0.8947368421052632,0.25,0.3461538461538461,0.4000000000000001,0.35294117647058815,0.27999999999999997,1.0,0.4736842105263158,1.0,0.9047619047619049,0.6923076923076922
0.15789473684210525,0.9473684210526315,0.0625,0.23076923076923075,0.0,0.5294117647058822,0.84,1.0,0.631578947368421,0.42857142857142855,0.42857142857142855,0.0
0.15789473684210525,1.0,0.375,0.5769230769230768,0.0,0.7058823529411763,0.92,0.0,0.736842105263158,0.0,0.42857142857142855,0.7692307692307692
0.10526315789473684,0.0,0.0,0.07692307692307693,1.0,0.11764705882352941,0.5599999999999999,0.0,0.8421052631578948,0.42857142857142855,0.6666666666666667,0.7692307692307692
0.10526315789473684,0.05263157894736842,0.1875,0.5769230769230768,0.20000000000000004,0.8235294117647057,0.92,1.0,1.0,0.42857142857142855,0.5238095238095238,0.0
0.10526315789473684,0.10526315789473684,1.0,0.846153846153846,1.0,0.0,0.68,0.0,0.8421052631578948,0.0,0.380952380952381,0.0
0.10526315789473684,0.15789473684210525,0.25,0.23076923076923075,1.0,1.0,0.88,0.0,0.5789473684210527,0.8571428571428571,0.380952380952381,0.6923076923076922
0.10526315789473684,0.21052631578947367,0.75,0.3076923076923077,0.8000000000000002,0.0,0.5599999999999999,1.0,0.368421052631579,0.42857142857142855,0.9047619047619049,0.5384615384615384
0.10526315789473684,0.2631578947368421,0.6874999999999999,0.3076923076923077,1.0,0.058823529411764705,0.4,0.0,0.3157894736842105,0.7142857142857143,0.09523809523809525,0.0
0.10526315789473684,0.3157894736842105,0.25,0.3461538461538461,1.0,0.41176470588235287,0.92,1.0,0.7894736842105264,0.2857142857142857,0.33333333333333337,0.5384615384615384
0.10526315789473684,0.3684210526315789,0.625,0.3461538461538461,1.0,1.0,0.52,0.0,0.8947368421052633,0.42857142857142855,0.33333333333333337,0.846153846153846
0.10526315789473684,0.42105263157894735,0.75,0.3461538461538461,0.4000000000000001,0.35294117647058815,0.8,1.0,1.0,0.2857142857142857,0.8095238095238096,0.7692307692307692
0.10526315789473684,0.47368421052631576,0.3125,1.0,0.0,1.0,0.84,0.0,0.631578947368421,0.2857142857142857,0.5238095238095238,1.0
0.10526315789473684,0.5263157894736842,0.9374999999999999,1.0,0.6,0.23529411764705882,0.52,0.0,0.26315789473684215,1.0,0.09523809523809525,0.7692307692307692
0.10526315789473684,0.5789473684210527,0.8749999999999999,0.923076923076923,0.4000000000000001,0.0,0.84,1.0,0.6842105263157895,1.0,0.5714285714285715,0.15384615384615383
0.10526315789473684,0.631578947368421,0.5,0.4615384615384615,0.4000000000000001,0.7058823529411763,0.12,1.0,0.736842105263158,0.8571428571428571,0.761904761904762,0.3846153846153846
0.10526315789473684,0.6842105263157895,0.375,0.5769230769230768,1.0,0.23529411764705882,0.6,0.0,0.3157894736842105,0.42857142857142855,0.0,0.15384615384615383
0.10526315789473684,0.7368421052631579,0.75,0.23076923076923075,0.8000000000000002,0.9411764705882353,0.04,0.0,0.26315789473684215,0.8571428571428571,0.1904761904761905,0.07692307692307691
0.10526315789473684,0.7894736842105263,0.5624999999999999,0.0,0.8000000000000002,0.6470588235294117,0.92,0.0,0.8947368421052633,0.8571428571428571,0.09523809523809525,0.30769230769230765
0.10526315789473684,0.8421052631578947,0.25,1.0,0.6,0.588235294117647,0.8,1.0,0.8947368421052633,0.8571428571428571,0.0,0.9230769230769229
0.10526315789473684,0.8947368421052632,0.0625,0.07692307692307693,0.6,0.41176470588235287,0.36,1.0,0.9473684210526316,0.42857142857142855,0.8095238095238096,0.3846153846153846
0.10526315789473684,0.9473684210526315,0.375,0.2692307692307692,1.0,0.0,0.64,1.0,0.9473684210526316,1.0,0.6190476190476191,0.7692307692307692
0.10526315789473684,1.0,0.0625,0.11538461538461538,0.8000000000000002,0.11764705882352941,0.72,0.0,0.052631578947368425,0.14285714285714285,0.28571428571428575,0.0
0.05263157894736842,0.0,0.8749999999999999,0.2692307692307692,0.20000000000000004,0.47058823529411764,0.68,0.0,0.0,0.5714285714285714,0.42857142857142855,0.6153846153846153
0.05263157894736842,0.05263157894736842,0.0,0.7692307692307693,0.8000000000000002,0.11764705882352941,1.0,0.0,0.631578947368421,0.14285714285714285,0.09523809523809525,0.6153846153846153
0.05263157894736842,0.10526315789473684,0.3125,0.8846153846153846,0.0,0.8823529411764705,0.44,1.0,0.6842105263157895,1.0,0.8095238095238096,0.846153846153846
0.05263157894736842,0.15789473684210525,0.6874999999999999,0.6923076923076922,1.0,0.8823529411764705,0.84,0.0,0.4210526315789474,0.14285714285714285,0.9523809523809524,1.0
0.05263157894736842,0.21052631578947367,0.375,0.23076923076923075,0.0,0.7647058823529411,0.12,1.0,0.4210526315789474,0.7142857142857143,0.7142857142857143,1.0
0.05263157894736842,0.2631578947368421,0.3125,0.423076923076923,0.4000000000000001,0.11764705882352941,0.52,0.0,0.5263157894736843,0.2857142857142857,1.0,0.23076923076923073
0.05263157894736842,0.3157894736842105,0.0,0.11538461538461538,0.8000000000000002,0.47058823529411764,0.72,0.0,0.4736842105263158,0.8571428571428571,0.9523809523809524,0.07692307692307691
0.05263157894736842,0.3684210526315789,0.0625,0.8846153846153846,0.8000000000000002,0.058823529411764705,0.84,0.0,0.8947368421052633,1.0,0.9047619047619049,0.5384615384615384
0.05263157894736842,0.42105263157894735,0.0,0.19230769230769232,0.6,0.9411764705882353,0.5599999999999999,1.0,0.631578947368421,0.2857142857142857,0.09523809523809525,0.0
0.05263157894736842,0.47368421052631576,0.8125,0.11538461538461538,0.6,0.588235294117647,0.84,1.0,0.736842105263158,1.0,0.380952380952381,0.9230769230769229
0.05263157894736842,0.5263157894736842,0.6874999999999999,0.23076923076923075,0.0,0.11764705882352941,0.96,1.0,0.3157894736842105,0.14285714285714285,0.28571428571428575,0.6153846153846153
0.05263157894736842,0.5789473684210527,0.6874999999999999,0.0,0.0,0.11764705882352941,0.76,1.0,0.368421052631579,0.0,0.33333333333333337,0.7692307692307692
0.05263157894736842,0.631578947368421,0.8749999999999999,1.0,0.0,0.588235294117647,0.52,0.0,0.6842105263157895,0.42857142857142855,0.09523809523809525,0.07692307692307691
0.05263157894736842,0.6842105263157895,0.625,0.07692307692307693,0.6,0.11764705882352941,0.96,0.0,0.8421052631578948,0.8571428571428571,0.9523809523809524,0.30769230769230765
0.05263157894736842,0.7368421052631579,0.625,0.3076923076923077,0.6,0.8235294117647057,0.24,1.0,0.5789473684210527,1.0,0.4761904761904762,0.6153846153846153
0.05263157894736842,0.7894736842105263,0.43749999999999994,0.5769230769230768,0.4000000000000001,0.8823529411764705,0.96,0.0,0.8947368421052633,0.2857142857142857,0.6190476190476191,0.07692307692307691
0.05263157894736842,0.8421052631578947,0.375,0.07692307692307693,0.0,0.588235294117647,0.84,0.0,0.0,0.8571428571428571,0.9523809523809524,0.846153846153846
0.05263157894736842,0.8947368421052632,0.6874999999999999,0.923076923076923,0.6,0.35294117647058815,0.96,1.0,1.0,0.42857142857142855,0.0,0.7692307692307692
0.05263157894736842,0.9473684210526315,0.625,0.11538461538461538,0.20000000000000004,0.8235294117647057,0.6,1.0,0.15789473684210525,0.2857142857142857,0.8095238095238096,0.6923076923076922
0.05263157894736842,1.0,0.43749999999999994,0.07692307692307693,0.20000000000000004,0.588235294117647,0.27999999999999997,0.0,0.631578947368421,0.7142857142857143,0.09523809523809525,0.5384615384615384
0.0,0.0,1.0,0.6923076923076922,0.4000000000000001,0.058823529411764705,0.8,1.0,0.368421052631579,0.0,0.0,0.46153846153846145
0.0,0.05263157894736842,0.0625,0.038461538461538464,0.6,0.23529411764705882,1.0,1.0,0.4210526315789474,0.0,0.380952380952381,0.46153846153846145
0.0,0.10526315789473684,0.0,0.5769230769230768,0.4000000000000001,0.5294117647058822,0.6,0.0,0.4736842105263158,0.5714285714285714,0.6666666666666667,0.30769230769230765
0.0,0.15789473684210525,0.5624999999999999,0.923076923076923,0.8000000000000002,0.7647058823529411,0.16,1.0,0.4210526315789474,0.42857142857142855,0.28571428571428575,0.46153846153846145
0.0,0.21052631578947367,0.625,0.11538461538461538,0.0,0.2941176470588235,0.32,0.0,0.368421052631579,0.7142857142857143,0.8095238095238096,0.6923076923076922
0.0,0.2631578947368421,0.8749999999999999,0.19230769230769232,0.4000000000000001,0.41176470588235287,0.88,0.0,0.4210526315789474,0.5714285714285714,0.1904761904761905,1.0
0.0,0.3157894736842105,1.0,0.923076923076923,0.20000000000000004,0.2941176470588235,0.27999999999999997,0.0,0.26315789473684215,0.5714285714285714,0.6666666666666667,0.0
0.0,0.3684210526315789,0.5624999999999999,0.5384615384615384,0.4000000000000001,0.9411764705882353,0.4,0.0,0.8947368421052633,0.2857142857142857,0.1904761904761905,1.0
0.0,0.42105263157894735,0.5624999999999999,0.23076923076923075,0.0,0.47058823529411764,0.48,1.0,0.15789473684210525,0.42857142857142855,0.9047619047619049,0.15384615384615383
0.0,0.47368421052631576,0.1875,0.23076923076923075,0.20000000000000004,0.17647058823529407,1.0,1.0,0.9473684210526316,0.7142857142857143,0.1904761904761905,0.6153846153846153
0.0,0.5263157894736842,0.6874999999999999,0.923076923076923,0.0,0.7647058823529411,0.88,1.0,0.26315789473684215,0.14285714285714285,0.7142857142857143,0.23076923076923073
0.0,0.5789473684210527,0.1875,0.846153846153846,0.4000000000000001,0.6470588235294117,0.5599999999999999,0.0,0.0,0.8571428571428571,1.0,0.0
0.0,0.631578947368421,0.5,0.3461538461538461,1.0,0.35294117647058815,0.24,1.0,0.26315789473684215,0.14285714285714285,0.9047619047619049,0.0
0.0,0.6842105263157895,0.43749999999999994,0.5769230769230768,0.0,0.058823529411764705,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.5384615384615384
0.0,0.7368421052631579,1.0,0.38461538461538464,0.6,0.588235294117647,0.88,0.0,0.3157894736842105,0.42857142857142855,0.04761904761904762,0.30769230769230765
0.0,0.7894736842105263,0.25,0.2692307692307692,0.6,0.23529411764705882,1.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.6153846153846153
0.0,0.8421052631578947,0.5624999999999999,0.2692307692307692,1.0,0.7058823529411763,0.92,1.0,0.4210526315789474,0.2857142857142857,0.8095238095238096,0.7692307692307692
0.0,0.8947368421052632,1.0,0.3461538461538461,0.8000000000000002,0.2941176470588235,0.48,1.0,0.052631578947368425,0.2857142857142857,0.2380952380952381,0.23076923076923073
0.0,0.9473684210526315,0.625,0.8846153846153846,0.20000000000000004,0.17647058823529407,0.24,1.0,0.6842105263157895,0.5714285714285714,0.5238095238095238,0.46153846153846145
0.0,1.0,0.0625,0.3461538461538461,0.8000000000000002,0.7058823529411763,0.48,1.0,0.052631578947368425,1.0,0.14285714285714288,0.46153846153846145
